"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","eta"
"14141","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2000",0.324278275797125
"14142","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","eta.fu",NA,"2000",1
"14143","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2000",0.324278275797125
"14144","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2000",0.324278275797125
"14145","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","eta.fu",NA,"2000",1
"14146","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2000",0.73
"14147","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2000",0.25
"14148","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","eta.fu",NA,"2000",1
"14149","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","eta.fu",NA,"2000",0.25
"14150","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","eta.fu",NA,"2000",0.25
"14151","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","eta.fu",NA,"2000",0.704
"14152","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.7
"14153","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","eta.fu",NA,"2000",0.664
"14154","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.7
"14155","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.7
"14156","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"2000",0.7
"14157","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"2000",0.0467077553320104
"14158","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"2000",0.704
"14159","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","eta.fu",NA,"2000",0.664
"14160","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14161","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2000",1e-06
"14162","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"2000",1e-06
"14163","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"2000",1e-06
"14164","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"2000",1e-06
"14165","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14166","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2000",1e-06
"14167","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","eta.fu",NA,"2000",0.8
"14168","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","eta.fu",NA,"2000",0.8
"14169","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"2000",1e-06
"14170","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"2000",1e-06
"14171","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2000",1e-06
"14172","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14173","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"2000",1e-06
"14174","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2000",1e-06
"14175","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14176","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"2000",1e-06
"14177","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"2000",1e-06
"14178","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14179","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2000",1e-06
"14180","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"2000",1e-06
"14181","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"2000",1e-06
"14182","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"2000",1e-06
"14183","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"2000",1e-06
"14184","ESP","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2000",0.214825543049736
"14185","ESP","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2000",0.171860434439789
"14186","ESP","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2000",0.164365035873717
"14187","ESP","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2000",0.164365035873717
"14188","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"2000",0.02395455273965
"14189","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"2000",0.583471866068712
"14190","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2000",0.875
"14191","ESP","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"2000",0.107412771524868
"14192","ESP","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2000",0.213163806842158
"14193","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2000",0.837499999999999
"14194","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"2000",0.737499999999999
"14195","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"2000",0.193342988744763
"14196","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2000",0.28
"14197","ESP","PCM","E","Final","ktoe","Steam boats","MD","eta.fu",NA,"2000",0.02395455273965
"14198","ESP","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2000",0.140909133762647
"14199","ESP","PCM","E","Final","ktoe","Mining engines","MD","eta.fu",NA,"2000",0.28
"14200","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"2000",0.214825543049736
"14201","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"2000",0.171860434439789
"14202","ESP","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"2000",0.140909133762647
"14203","ESP","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2000",0.032696925329429
"14204","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"2000",0.206206299801321
"14205","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"2000",0.540994475187531
"14206","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"2000",0.206206299801321
"14207","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"2000",0.540994475187531
"14208","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"2000",0.206206299801321
"14209","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"2000",0.540994475187531
"14210","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"2000",0.206206299801321
"14211","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2000",0.540994475187531
"14212","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"2000",0.206206299801321
"14213","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2000",0.540994475187531
"14214","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2000",0.206206299801321
"14215","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2000",0.922874333966423
"14216","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2000",0.922004980071108
"14217","ESP","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.753
"14218","ESP","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.753
"14219","ESP","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"2000",0.753
"14220","ESP","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"2000",0.753
"14221","ESP","PCM","E","Final","ktoe","Non-energy","Biogases","eta.fu",NA,"2000",1e-06
"14222","ESP","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14223","ESP","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2000",1e-06
"14224","ESP","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2000",1e-06
"14225","ESP","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2000",1e-06
"14226","ESP","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","eta.fu",NA,"2000",0.824999999999998
"14227","ESP","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14228","ESP","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2000",1e-06
"14229","ESP","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14230","ESP","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"2000",1e-06
"14231","ESP","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14232","ESP","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2000",1e-06
"14233","ESP","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"2000",1e-06
"14234","ESP","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","eta.fu",NA,"2000",1e-06
"14235","ESP","PCM","E","Final","ktoe","Non-energy","Solar thermal","eta.fu",NA,"2000",1e-06
"14236","ESP","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"2000",1e-06
"14237","GBR","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2000",0.180508268643596
"14238","GBR","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2000",0.178967713665143
"14239","GBR","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2000",0.29
"14240","GBR","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"2000",0.0236553758634685
"14241","GBR","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2000",0.833320000000001
"14242","GBR","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"2000",0.9
"14243","GBR","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2000",0.833320000000001
"14244","GBR","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2000",0.217019071046303
"14245","GBR","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"2000",0.88
"14246","GBR","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2000",0.187566511841905
"14247","GBR","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"2000",0.179737991154369
"14248","GBR","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2000",0.187566511841905
"14249","GBR","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"2000",0.0902541343217978
"14250","GBR","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"2000",0.833320000000001
"14251","GBR","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2000",0.140287243682932
"14252","GBR","PCM","E","Final","ktoe","Lighting town gas","Light","eta.fu",NA,"2000",0
"14253","GBR","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2000",0.0366032210834553
"14254","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2000",0.415158330621352
"14255","GBR","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","eta.fu",NA,"2000",1
"14256","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2000",0.415158330621352
"14257","GBR","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2000",0.400972310293807
"14258","GBR","PCM","E","Final","ktoe","Commercial electric heaters","MTH.200.C","eta.fu",NA,"2000",0.400972310293807
"14259","GBR","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","eta.fu",NA,"2000",1
"14260","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2000",0.826
"14261","GBR","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","eta.fu",NA,"2000",1
"14262","GBR","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.826
"14263","GBR","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"2000",0.826
"14264","GBR","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"2000",0.88
"14265","GBR","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"2000",1
"14266","GBR","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14267","GBR","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2000",1e-06
"14268","GBR","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2000",1e-06
"14269","GBR","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"2000",1e-06
"14270","GBR","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"2000",1e-06
"14271","GBR","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"2000",1e-06
"14272","GBR","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2000",1e-06
"14273","GBR","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14274","GBR","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2000",1e-06
"14275","GBR","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14276","GBR","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14277","GBR","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2000",1e-06
"14278","GBR","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"2000",1e-06
"14279","GBR","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"2000",1e-06
"14280","GBR","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"2000",1e-06
"14281","GHA","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2000",0.177071202736639
"14282","GHA","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2000",0.116576041339159
"14283","GHA","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2000",0.28
"14284","GHA","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2000",0.799990000000001
"14285","GHA","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"2000",0.0582880206695797
"14286","GHA","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2000",0.172787075409797
"14287","GHA","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2000",0.172787075409797
"14288","GHA","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2000",0.799990000000001
"14289","GHA","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2000",0.207163988994747
"14290","GHA","PCM","E","Final","ktoe","Other appliances","MD","eta.fu",NA,"2000",0.799990000000001
"14291","GHA","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"2000",0.140287243682932
"14292","GHA","PCM","E","Final","ktoe","Fan","KE","eta.fu",NA,"2000",0.1189983
"14293","GHA","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2000",0.0366032210834553
"14294","GHA","PCM","E","Final","ktoe","Television","Light","eta.fu",NA,"2000",0.00177186421966598
"14295","GHA","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"2000",0.86
"14296","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2000",0.472532706540663
"14297","GHA","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"2000",0.86
"14298","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"2000",0.472532706540663
"14299","GHA","PCM","E","Final","ktoe","Iron","MTH.200.C","eta.fu",NA,"2000",0.86
"14300","GHA","PCM","E","Final","ktoe","Wood stoves","MTH.100.C","eta.fu",NA,"2000",0.14
"14301","GHA","PCM","E","Final","ktoe","Charcoal stoves","MTH.100.C","eta.fu",NA,"2000",0.18
"14302","GHA","PCM","E","Final","ktoe","Kerosene stoves","MTH.100.C","eta.fu",NA,"2000",0.35
"14303","GHA","PCM","E","Final","ktoe","LPG stoves","MTH.100.C","eta.fu",NA,"2000",0.45
"14304","GHA","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2000",0.86
"14305","GHA","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","eta.fu",NA,"2000",0.86
"14306","GHA","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2000",0.922874333966423
"14307","GHA","PCM","E","Final","ktoe","Refrigerators","LTH.-10.C","eta.fu",NA,"2000",0.311269841269841
"14308","GHA","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14309","GHA","PCM","E","Final","ktoe","Non-energy","Crude oil","eta.fu",NA,"2000",1e-06
"14310","GHA","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14311","GHA","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14312","MEX","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2000",0.838264415552297
"14313","MEX","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2000",0.658451338893338
"14314","MEX","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2000",0.838264415552297
"14315","MEX","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2000",0.629700842497783
"14316","MEX","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2000",0.385754267767047
"14317","MEX","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"2000",0.354944530490221
"14318","MEX","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2000",0.85
"14319","MEX","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2000",0.3
"14320","MEX","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2000",0.11
"14321","MEX","PCM","E","Final","ktoe","Coal/Oil Light","Light","eta.fu",NA,"2000",0.0310072265820486
"14322","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"2000",0.459920460732794
"14323","MEX","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"2000",0.89
"14324","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.360.C","eta.fu",NA,"2000",0.181968621652186
"14325","MEX","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.80.C","eta.fu",NA,"2000",0.193349563194144
"14326","MEX","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.80.C","eta.fu",NA,"2000",0.199590409849343
"14327","MEX","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.80.C","eta.fu",NA,"2000",0.20351416703549
"14328","MEX","PCM","E","Final","ktoe","Industrial electric heaters","LTH.80.C","eta.fu",NA,"2000",0.89
"14329","MEX","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14330","MEX","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"2000",1e-06
"14331","MEX","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"2000",1e-06
"14332","MEX","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2000",1e-06
"14333","MEX","PCM","E","Final","ktoe","Electrolysis machines","Electrolysis","eta.fu",NA,"2000",0.664089712214665
"14334","MEX","PCM","E","Final","ktoe","Electronic devices","Electronics","eta.fu",NA,"2000",0.001
"14335","MEX","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"2000",1e-06
"14336","MEX","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2000",1e-06
"14337","MEX","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14338","MEX","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2000",1e-06
"14339","MEX","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"2000",1e-06
"14340","MEX","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"2000",1e-06
"14341","MEX","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14342","MEX","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2000",1e-06
"14343","PRT","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2000",0.126460122493705
"14344","PRT","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2000",0.101168097994964
"14345","PRT","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2000",0.85
"14346","PRT","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2000",0.383963297513267
"14347","PRT","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2000",0.2616
"14348","PRT","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2000",0.85
"14349","PRT","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"2000",0
"14350","PRT","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"2000",0.85
"14351","PRT","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2000",0.383963297513267
"14352","PRT","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"2000",0.326368802886277
"14353","PRT","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"2000",0.08
"14354","PRT","PCM","E","Final","ktoe","Coal/Oil Light","Light","eta.fu",NA,"2000",0.0310072265820486
"14355","PRT","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"2000",0.031
"14356","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.500.C","eta.fu",NA,"2000",0.710228708392213
"14357","PRT","PCM","E","Final","ktoe","Industrial electric heaters","HTH.500.C","eta.fu",NA,"2000",1
"14358","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.150.C","eta.fu",NA,"2000",0.709990689965202
"14359","PRT","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","eta.fu",NA,"2000",1
"14360","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","eta.fu",NA,"2000",0.709895672406975
"14361","PRT","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","eta.fu",NA,"2000",1
"14362","PRT","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"2000",1
"14363","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"2000",0.709723509334626
"14364","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.90.C","eta.fu",NA,"2000",0.709723509334626
"14365","PRT","PCM","E","Final","ktoe","Industrial electric heaters","LTH.90.C","eta.fu",NA,"2000",1
"14366","PRT","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.50.C","eta.fu",NA,"2000",0.567361168885947
"14367","PRT","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.50.C","eta.fu",NA,"2000",0.567361168885947
"14368","PRT","PCM","E","Final","ktoe","Commercial electric heaters","LTH.50.C","eta.fu",NA,"2000",1
"14369","PRT","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","eta.fu",NA,"2000",1
"14370","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.50.C","eta.fu",NA,"2000",0.567361168885947
"14371","PRT","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"2000",1e-06
"14372","PRT","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"2000",1e-06
"14373","PRT","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"2000",1e-06
"14374","PRT","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"2000",1e-06
"14375","PRT","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"2000",1e-06
"14376","PRT","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"2000",1e-06
"14377","PRT","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"2000",1e-06
"14378","PRT","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"2000",1e-06
"14379","PRT","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"2000",1e-06
"14380","PRT","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"2000",1e-06
"14381","PRT","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"2000",1e-06
"14382","World","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"2000",0.171860434439789
"14383","World","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"2000",0.214825543049736
"14384","World","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"2000",0.9
"14385","World","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"2000",0.213163806842158
"14386","World","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"2000",0.164365035873717
"14387","World","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"2000",0.28
"14388","World","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"2000",0.107412771524868
"14389","World","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"2000",0.583471866068712
"14390","World","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"2000",0.75
"14391","World","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"2000",0.85
"14392","World","PCM","E","Final","ktoe","Industry static gasoline engines","MD","eta.fu",NA,"2000",0.28
